date,sleep_hours,study_hours,screen_time,exercise_minutes,mood_score,energy_level,task_difficulty,study_sessions,distractions,goal_completion,subject,productivity_rating
2025-06-26,8.7,4.7,3.7,17.0,5.9,9.1,7,3,5,55.0,Operating Systems,10
2024-07-17,6.7,5.4,4.2,13.0,8.3,6.2,6,1,1,85.0,Research,10
2021-03-09,7.5,7.5,4.3,22.0,5.1,7.3,7,4,4,82.0,Computer Science,10
2025-12-01,9.0,8.5,1.5,42.0,8.1,7.6,6,6,3,87.0,Database Systems,10
2025-09-30,6.2,3.5,5.0,38.0,7.6,7.3,5,5,3,54.0,Computer Science,10
2022-11-22,6.8,6.2,4.1,25.0,6.3,6.4,7,5,3,86.0,Geography,10
2024-06-09,8.1,6.7,1.4,67.0,9.5,6.6,3,2,1,100.0,Geography,10
2020-06-02,3.7,5.6,4.8,11.0,6.4,4.0,8,4,4,77.0,Exam Revision,9
2025-01-17,6.9,2.6,5.3,0.0,3.8,6.5,5,6,7,41.0,Exam Revision,6
2020-11-28,6.8,2.9,10.3,43.0,5.7,7.5,5,7,7,50.0,Programming,7
2023-10-11,7.5,6.8,5.8,41.0,8.2,8.0,4,3,2,98.0,Biology,10
2025-01-03,7.9,6.3,1.1,51.0,8.7,5.8,6,4,0,99.0,Current Affairs,10
2023-05-11,7.7,2.3,7.7,6.0,4.6,7.1,6,5,10,37.0,Political Science,4
2025-06-19,5.6,4.5,5.7,22.0,4.1,7.5,9,7,4,59.0,Research,8
2025-05-21,6.8,9.6,1.2,21.0,6.6,8.9,10,7,3,100.0,Electronics,10
2023-12-31,4.9,6.8,5.6,31.0,5.6,6.7,8,6,5,90.0,Research,10
2025-10-28,5.8,3.7,8.3,25.0,8.2,7.5,7,7,5,57.0,Exam Revision,10
2024-12-18,7.6,3.6,12.482576145642778,39.0,5.4,8.7,7,2,3,61.0,Computer Networks,10
2021-03-16,9.9,3.2,4.2,41.0,7.1,7.8,8,5,3,59.0,Electronics,10
2020-12-19,8.3,7.9,9.3,45.0,7.1,9.4,3,2,1,100.0,Exam Revision,10
2022-08-16,5.2,6.4,4.9,13.0,7.3,6.3,3,3,5,70.0,Current Affairs,10
2023-05-28,7.3,6.8,4.5,35.0,8.3,7.2,7,5,3,94.0,Computer Science,10
2025-11-24,5.7,2.0,5.9,15.0,7.2,7.0,10,4,5,43.0,Programming,7
2021-01-11,6.4,4.9,5.3,25.0,7.4,5.8,3,4,1,75.0,Exam Revision,10
2025-10-20,5.2,7.9,3.7,18.0,6.8,4.5,8,6,3,100.0,Biology,10
2020-08-01,6.4,5.2,6.5,9.0,6.7,5.5,8,3,7,65.0,Machine Learning,9
2020-03-17,7.5,4.7,8.5,24.0,7.3,5.8,9,1,9,66.0,Data Structures,9
2024-05-05,7.0,3.0,4.4,18.0,6.0,7.5,8,1,2,49.0,Computer Science,9
2022-06-18,6.3,1.5,8.1,18.0,6.3,7.1,6,1,7,27.0,History,4
2023-08-07,7.9,5.4,5.6,38.0,7.2,6.1,3,2,2,89.0,English,10
2022-03-01,6.3,7.7,5.7,26.0,6.0,5.2,7,4,3,83.0,Engineering Mathematics,10
2022-03-10,,8.2,3.8,43.0,8.6,8.7,9,2,0,100.0,Database Systems,10
2024-09-17,6.0,10.1,2.4,24.0,,6.8,6,3,3,100.0,Operating Systems,10
2020-07-15,5.1,3.5,5.9,16.0,,5.6,3,4,3,56.0,Exam Revision,7
2024-01-04,7.9,7.9,1.4,29.0,7.8,9.2,10,2,0,96.0,Computer Networks,10
2022-04-07,5.9,1.0,6.5,3.0,5.9,5.3,5,3,8,26.0,Reasoning,3
2024-08-14,5.9,2.7,8.0,20.0,7.0,5.9,9,6,8,41.0,Data Structures,7
2023-08-26,6.9,5.8,1.2,58.0,7.6,7.7,9,2,1,74.0,Chemistry,10
2021-04-13,6.1,6.6,3.7,24.0,6.8,6.9,6,2,5,67.0,Data Structures,10
2020-05-21,6.3,3.2,8.9,26.0,6.0,5.7,6,6,10,44.0,History,7
2021-09-27,6.2,7.6,2.5,43.0,6.6,8.1,8,6,1,100.0,Data Structures,10
2023-12-20,8.3,11.3,3.4,52.0,8.7,8.7,6,2,1,100.0,Current Affairs,10
2024-06-10,5.3,8.9,5.8,10.0,6.6,7.3,5,1,3,97.0,Project Work,10
2025-02-15,3.9,5.0,3.7,9.0,5.5,4.0,3,2,3,64.0,History,8
2020-11-30,7.9,6.4,3.3,32.0,6.0,7.7,7,4,3,84.0,Operating Systems,10
2022-10-26,7.4,10.5,5.3,21.0,5.3,6.0,6,4,4,99.0,Geography,10
2022-03-09,7.8,10.0,2.3,56.0,7.1,8.3,10,3,3,100.0,Operating Systems,10
2024-08-25,5.6,4.2,8.1,22.0,8.1,7.2,4,2,5,58.0,Exam Revision,10
2024-02-15,3.6,5.8,4.5,,4.0,4.8,7,6,7,66.0,Quantitative Aptitude,8
2023-08-14,7.4,7.8,2.7,33.0,8.5,6.3,6,5,3,89.0,Computer Networks,10
2020-08-05,6.1,4.5,2.0,32.0,,6.0,4,6,3,61.0,Biology,10
2023-06-19,4.4,4.0,11.6,28.0,7.0,3.9,7,5,5,53.0,Biology,5
2023-08-09,7.2,10.6,5.6,26.0,7.2,8.3,6,5,3,100.0,Biology,10
2024-09-04,8.5,5.4,2.1,56.0,7.7,8.3,6,7,2,68.0,Current Affairs,10
2024-05-16,5.3,6.8,4.2,16.0,6.4,6.9,6,3,2,100.0,Electronics,10
2020-09-30,8.2,1.7,7.3,0.0,4.3,,5,1,9,26.0,Business Studies,6
2023-09-07,5.7,9.8,3.5,25.0,4.5,6.6,9,2,4,100.0,Machine Learning,10
2023-08-31,5.8,5.9,8.8,6.0,5.7,6.3,9,1,6,75.0,Electronics,9
2025-10-22,8.1,7.2,4.2,27.0,6.9,9.0,5,3,4,83.0,English,10
2021-01-17,8.7,5.8,2.9,51.0,8.3,8.0,7,5,1,96.0,Computer Science,10
2024-06-19,6.1,2.3,6.1,6.0,5.7,5.1,5,2,9,35.0,Programming,4
2024-08-23,7.6,7.0,4.0,19.0,7.6,6.5,7,3,3,92.0,Engineering Mathematics,10
2024-01-08,7.5,4.7,3.2,27.0,8.2,7.9,4,2,4,82.0,Political Science,10
2023-10-21,6.1,3.6,13.6,17.0,6.1,3.8,7,4,9,55.0,History,3
2024-10-23,6.6,6.5,4.5,39.0,6.9,7.1,8,6,1,100.0,Database Systems,10
2025-11-29,5.9,1.3,10.7,7.0,6.2,4.8,5,1,7,45.0,Geography,4
2023-04-14,6.4,1.7,10.9,33.0,6.5,6.1,5,7,9,36.0,Database Systems,5
2023-07-31,4.9,8.7,5.4,1.0,6.0,5.6,7,6,5,97.0,Physics,10
2020-09-10,5.3,7.8,3.8,10.0,6.6,6.7,9,3,5,96.0,Mathematics,10
2022-02-19,6.1,5.4,3.5,13.0,6.3,7.4,9,5,4,62.0,Operating Systems,10
2025-08-21,5.0,2.6,7.0,26.0,6.5,8.0,6,5,4,42.0,Project Work,8
2024-10-29,8.7,3.8,6.3,23.0,7.3,9.1,3,4,4,62.0,English,10
2021-10-10,5.1,4.7,6.5,40.0,5.9,6.2,10,2,5,75.0,Physics,9
2023-12-17,5.6,8.3,3.1,5.0,6.4,,4,1,3,100.0,English,10
2024-05-23,5.2,4.6,2.8,38.0,7.1,5.7,3,5,3,58.0,Business Studies,10
2025-04-28,5.8,6.9,3.6,37.0,7.5,7.2,7,3,5,99.0,Political Science,10
2021-02-04,7.1,9.2,4.8,18.0,9.3,7.9,7,7,3,97.0,Programming,10
2020-05-05,4.9,6.6,6.1,47.0,5.8,6.0,10,3,5,67.0,Computer Networks,10
2024-04-03,5.9,1.2,5.6,18.0,5.3,6.2,9,4,6,46.0,Research,5
2024-05-08,7.4,4.1,3.5,30.0,6.2,5.8,6,1,4,55.0,Engineering Mathematics,7
2021-05-30,6.3,4.3,11.2,24.0,6.5,6.1,3,5,8,53.0,History,8
2021-08-21,6.7,2.3,8.1,20.0,7.9,7.2,9,6,10,41.0,Physics,6
2021-12-19,8.2,4.2,6.9,47.0,8.3,5.9,5,3,2,70.0,Chemistry,10
2024-03-02,7.6,5.2,4.1,49.0,7.6,6.4,10,1,5,64.0,Programming,10
2024-07-09,5.8,2.8,11.3,22.0,5.0,5.0,9,1,7,41.0,Programming,5
2024-08-30,7.0,7.1,3.8,68.0,8.0,8.5,6,7,4,78.0,Engineering Mathematics,10
2021-04-18,7.4,4.5,6.6,43.0,6.2,8.1,9,1,2,75.0,Chemistry,10
2020-09-27,8.0,5.9,4.3,20.0,6.6,6.9,7,2,1,78.0,Operating Systems,10
2021-03-03,7.0,7.7,5.6,8.0,7.7,6.1,5,3,3,85.0,Exam Revision,10
2023-07-18,7.0,4.5,3.7,19.0,7.3,,6,3,2,73.0,Computer Networks,10
2024-12-10,8.3,7.1,3.5,25.0,8.6,9.9,7,2,2,96.0,Electronics,10
2024-08-17,4.8,6.2,5.6,24.0,4.8,6.1,6,1,3,83.0,Electronics,10
2025-09-28,7.2,3.6,5.3,44.0,7.6,6.1,4,3,2,66.0,Business Studies,10
2021-06-26,6.8,4.7,5.3,0.0,7.7,6.2,8,5,1,73.0,Computer Networks,10
2020-05-10,7.5,4.0,7.9,55.0,7.6,8.2,2,4,5,63.0,Current Affairs,10
2023-11-06,6.7,10.6,5.2,40.0,7.4,7.3,6,4,1,100.0,Research,10
2021-04-22,7.2,6.4,3.6,28.0,7.2,7.0,5,2,1,94.0,Quantitative Aptitude,10
2022-01-24,7.8,1.9,2.3,20.0,6.9,6.9,6,3,4,51.0,Database Systems,10
2022-07-14,,2.0,9.2,25.0,7.0,6.2,4,7,7,53.0,Reasoning,5
2025-02-25,6.7,2.5,8.2,16.0,4.1,7.3,10,1,10,28.0,Machine Learning,5
2024-11-26,7.3,7.8,3.5,41.0,7.5,9.1,4,7,2,94.0,History,10
2022-10-12,7.3,7.1,1.8,12.0,7.2,7.4,8,6,7,98.0,Quantitative Aptitude,10
2025-07-08,7.0,1.8,6.1,24.0,5.2,7.1,9,6,5,53.0,Operating Systems,8
2024-11-21,8.3,9.1,2.0,33.0,9.8,7.9,10,4,0,100.0,Computer Networks,10
2022-12-30,4.6,8.4,4.1,31.0,4.3,7.2,5,5,4,93.0,History,10
2022-07-03,7.1,8.3,2.7,21.0,6.0,7.5,8,1,3,100.0,Economics,10
2024-12-14,4.4,7.6,5.9,21.0,6.1,6.5,6,6,5,92.0,Computer Science,10
2024-01-14,6.7,5.1,8.3,20.0,6.0,6.2,6,6,4,75.0,Computer Networks,10
2020-02-20,6.8,4.9,4.9,31.0,6.2,7.3,10,3,3,89.0,Computer Networks,10
2025-08-30,6.2,2.2,5.3,25.0,7.1,9.0,4,3,2,63.0,History,10
2023-11-27,5.8,6.3,4.3,12.0,4.7,5.9,9,4,9,66.0,Electronics,7
2025-02-27,7.7,9.1,1.6,40.0,7.7,9.5,7,1,2,100.0,Business Studies,10
2021-04-07,5.4,5.8,5.6,53.0,6.4,6.0,6,3,2,92.0,Database Systems,10
2023-06-26,5.6,9.4,3.6,13.0,6.1,6.8,8,6,4,89.0,Engineering Mathematics,10
2021-10-16,7.1,6.1,4.5,33.0,7.7,6.6,7,1,0,80.0,Machine Learning,10
2023-02-01,8.0,7.5,1.8,0.0,5.8,6.5,9,6,2,83.0,Electronics,10
2020-04-08,5.1,5.0,6.8,15.0,5.9,7.1,4,6,7,58.0,Geography,10
2020-05-14,5.1,8.3,2.9,24.0,5.3,6.4,6,1,1,100.0,English,10
2023-11-08,3.7,6.2,6.0,0.0,6.4,5.3,3,7,4,79.0,Current Affairs,9
2024-11-18,5.6,4.1,9.3,9.0,5.9,4.5,7,2,6,62.0,Computer Science,8
2021-05-20,7.5,6.1,2.4,61.0,8.1,6.7,5,4,3,85.0,Quantitative Aptitude,10
2020-12-16,7.6,4.8,2.2,40.0,9.2,7.2,6,2,2,70.0,Biology,10
2020-10-22,6.3,9.2,2.9,16.0,6.8,7.2,3,4,2,100.0,English,10
2020-02-29,8.4,4.6,7.5,39.0,7.9,7.1,6,2,4,79.0,Chemistry,10
2020-07-13,5.5,4.7,5.1,57.0,8.3,5.7,6,7,4,70.0,Business Studies,9
2025-08-14,8.7,6.3,1.5,22.0,6.2,7.6,8,7,3,70.0,Electronics,10
2024-03-31,7.2,6.3,5.7,13.0,5.7,5.3,2,4,5,71.0,Current Affairs,10
2024-03-18,3.3,7.2,4.6,40.0,8.2,5.2,7,7,3,97.0,Accountancy,10
2025-02-12,5.7,9.3,4.6,,5.0,6.2,6,5,5,100.0,Operating Systems,10
2020-04-14,6.2,5.8,3.7,21.0,7.4,5.6,9,6,4,58.0,Machine Learning,9
2021-08-01,6.9,2.9,5.3,47.0,6.5,8.4,5,1,4,63.0,Database Systems,10
2022-08-08,7.6,2.7,6.3,,5.8,8.1,7,7,10,34.0,Computer Networks,8
2023-08-10,6.3,3.9,7.2,8.0,6.2,4.5,4,5,8,42.0,Exam Revision,5
2021-02-13,6.8,3.0,4.0,0.0,4.6,6.7,6,6,9,33.0,Reasoning,5
2020-03-23,8.8,8.8,0.5,56.0,6.9,9.1,7,5,1,100.0,Machine Learning,10
2022-10-05,6.2,6.1,2.2,52.0,5.5,7.3,9,5,3,74.0,Research,10
2023-11-04,7.0,9.9,1.1,42.0,8.5,8.0,3,5,3,100.0,English,10
2024-03-18,4.2,12.0,4.8,16.0,5.3,5.3,4,2,2,100.0,Project Work,10
2023-06-18,5.9,7.2,4.0,18.0,6.0,7.4,7,2,4,73.0,Research,10
2021-06-12,5.1,5.8,5.0,,6.7,7.3,5,2,3,85.0,Accountancy,10
2021-07-07,6.0,3.7,4.9,30.0,7.3,7.4,6,1,4,57.0,Chemistry,10
2022-07-16,6.9,6.4,4.5,30.0,7.0,8.3,4,7,4,100.0,Exam Revision,10
2021-08-25,5.6,3.7,5.1,0.0,6.3,4.5,6,2,5,67.0,Database Systems,8
2022-11-07,,7.7,3.3,48.0,9.5,9.7,8,2,3,95.0,Computer Science,10
2023-05-01,8.3,5.8,5.0,8.0,6.6,8.1,6,1,5,72.0,Economics,10
2025-06-23,6.6,4.6,4.8,44.0,5.7,7.2,10,7,5,61.0,Research,10
2020-08-27,8.4,5.8,3.0,69.0,8.2,9.8,6,2,3,60.0,Mathematics,10
2024-02-10,8.8,6.2,2.6,43.0,7.3,7.4,8,6,1,91.0,Computer Science,10
2022-02-22,7.7,8.9,3.8,34.0,7.0,7.0,4,3,3,100.0,Project Work,10
2020-07-11,7.3,5.6,5.4,31.0,6.0,7.7,6,1,3,81.0,Reasoning,10
2020-10-16,5.7,1.5,9.2,16.0,5.6,5.2,2,4,8,34.0,Current Affairs,4
2021-02-11,6.2,5.7,6.7,19.0,6.9,6.6,7,1,4,73.0,Mathematics,10
2025-08-08,6.1,6.2,2.0,17.0,5.2,5.9,9,6,3,69.0,Machine Learning,10
2021-01-04,7.7,5.9,1.7,63.0,7.9,8.0,8,7,1,89.0,Exam Revision,10
2023-05-18,7.6,8.3,2.6,34.0,7.2,6.5,3,5,2,100.0,Political Science,10
2021-08-17,,3.5,7.4,0.0,5.9,5.4,8,6,5,58.0,Research,9
2020-01-13,7.2,8.7,1.5,21.0,6.4,6.5,8,5,2,100.0,Exam Revision,10
2025-04-29,7.9,4.4,9.2,23.0,7.4,7.8,7,4,5,78.0,Physics,10
2022-12-12,7.0,3.3,12.178812043638377,48.0,7.6,7.9,5,4,3,60.0,Current Affairs,10
2022-02-26,6.1,3.3,7.3,25.0,5.8,6.1,8,1,2,52.0,Project Work,8
2020-02-02,7.0,9.9,6.2,28.0,6.6,7.2,5,3,5,100.0,Current Affairs,10
2020-04-07,7.3,12.0,3.0,5.0,7.0,7.7,3,3,2,100.0,Exam Revision,10
2022-03-02,4.7,8.5,6.5,18.0,5.7,6.7,5,3,4,100.0,Exam Revision,10
2023-03-21,4.2,7.3,7.8,26.0,6.7,4.9,9,6,3,92.0,Accountancy,10
2025-10-19,6.0,6.2,3.6,39.0,5.2,6.6,3,3,1,86.0,English,10
2021-08-18,7.3,7.6,2.4,84.0,9.0,7.1,5,6,1,88.0,Biology,10
2023-06-16,8.3,9.6,3.3,11.0,8.0,8.4,10,1,5,100.0,Electronics,10
2025-12-17,6.8,4.9,3.6,3.0,5.7,5.6,7,1,3,77.0,Data Structures,10
2023-05-28,4.4,9.5,6.7,14.0,5.1,4.9,5,1,5,100.0,Database Systems,10
2025-07-13,6.3,2.2,11.8,14.0,7.3,4.2,6,2,5,38.0,Physics,3
2024-11-12,8.5,7.6,4.9,16.0,8.6,5.9,9,2,2,100.0,Machine Learning,10
2022-05-24,4.1,11.0,3.7,0.0,5.0,6.8,9,6,4,97.0,Quantitative Aptitude,10
2025-10-05,6.9,5.2,7.1,44.0,8.2,6.4,10,3,4,81.0,Electronics,10
2025-10-25,6.2,4.7,4.8,39.0,6.7,6.2,4,7,3,68.0,Current Affairs,10
2020-01-14,6.7,10.8,4.1,21.0,6.7,6.2,6,1,5,100.0,Business Studies,10
2021-01-03,4.3,4.6,9.1,0.0,5.6,4.2,8,6,5,61.0,Mathematics,8
2020-02-15,7.1,5.0,3.3,34.0,7.1,9.1,10,4,2,63.0,Research,10
2021-06-10,7.0,6.8,3.6,22.0,7.2,9.0,5,4,3,80.0,Quantitative Aptitude,10
2022-03-21,6.6,7.2,1.6,23.0,8.1,7.3,6,3,0,92.0,Quantitative Aptitude,10
2021-11-27,5.1,11.1,5.6,12.0,6.5,7.0,4,7,3,100.0,Business Studies,10
2024-01-06,4.9,5.0,5.3,4.0,6.1,6.1,10,5,5,86.0,Computer Networks,10
2025-12-29,5.7,4.2,8.3,28.0,7.0,6.0,7,7,6,60.0,Exam Revision,8
2022-05-14,5.4,5.0,4.8,30.0,8.0,5.6,3,5,4,73.0,Current Affairs,10
2025-12-06,5.6,5.1,5.9,6.0,,4.6,7,7,2,70.0,Chemistry,10
2024-12-14,6.8,2.8,10.1,31.0,6.1,6.5,10,1,10,31.0,Machine Learning,5
2020-08-22,5.8,4.5,8.6,33.0,7.4,6.1,5,7,4,60.0,Accountancy,10
2020-01-03,6.8,7.7,2.5,9.0,6.6,7.0,5,1,3,87.0,Economics,10
2025-10-18,8.5,7.1,5.1,15.0,6.5,6.7,7,7,2,81.0,Business Studies,10
2021-09-15,4.7,4.7,4.2,28.0,5.8,6.0,10,7,4,71.0,Physics,10
2022-12-30,3.5,8.2,7.6,3.0,5.1,3.5,4,3,4,84.0,Current Affairs,10
2024-06-12,8.6,8.2,3.1,44.0,8.1,7.4,4,2,1,100.0,Geography,10
2022-12-24,,6.6,5.1,45.0,6.9,6.7,7,7,1,86.0,Physics,10
2022-08-07,5.3,4.9,6.3,11.0,4.4,5.6,6,6,6,66.0,Computer Networks,10
2021-02-27,7.8,3.7,7.2,43.0,8.3,6.9,8,6,5,63.0,Computer Science,10
2020-02-16,5.9,3.8,5.1,30.0,6.2,7.6,10,6,1,79.0,Machine Learning,10
2023-02-13,5.6,5.4,4.1,23.0,6.5,5.2,6,5,3,74.0,Engineering Mathematics,10
2021-03-22,7.7,6.5,5.0,24.0,7.3,7.5,2,4,1,98.0,Current Affairs,10
2024-08-31,6.8,4.0,3.8,45.0,7.4,6.7,3,6,4,71.0,Current Affairs,10
2025-05-30,5.8,0.8,5.4,24.0,5.8,6.4,9,2,5,30.0,Machine Learning,4
2020-08-08,7.3,0.5,5.2,59.0,7.6,9.0,7,3,4,36.0,Exam Revision,9
2021-01-12,6.6,3.5,3.5,22.0,7.9,7.0,6,5,4,71.0,Quantitative Aptitude,10
2021-04-16,6.3,8.4,3.7,1.0,6.8,5.4,10,1,3,100.0,Research,10
2021-09-17,5.4,7.4,5.7,16.0,6.7,6.0,5,1,3,88.0,Database Systems,10
2025-03-26,7.4,6.6,2.5,,9.3,,9,4,3,100.0,Machine Learning,10
2024-04-23,5.7,9.4,3.5,28.0,8.7,7.6,5,5,2,100.0,Reasoning,10
2021-10-27,7.8,8.7,3.7,59.0,9.1,8.1,4,7,0,100.0,Current Affairs,10
2025-06-29,5.2,5.1,6.3,24.0,7.6,7.3,9,5,3,67.0,Electronics,10
2024-09-28,6.9,5.5,3.3,55.0,6.2,6.4,9,2,1,84.0,Programming,10
2020-11-10,6.1,8.5,2.7,25.0,7.1,6.4,4,2,0,100.0,Biology,10
2024-12-08,8.8,5.0,15.699515355802614,26.0,6.5,7.3,4,6,5,77.0,Economics,10
2023-08-05,5.3,3.8,3.8,68.0,9.6,6.9,7,3,4,79.0,Project Work,10
2022-07-10,8.5,4.2,3.0,44.0,8.1,7.6,6,4,3,84.0,Political Science,10
2024-10-21,5.7,3.6,11.1,34.0,7.4,8.4,6,1,5,71.0,English,9
2025-04-28,6.1,0.8,5.4,7.0,6.0,6.6,7,7,6,26.0,Machine Learning,8
2025-11-04,8.2,6.1,1.4,22.0,8.0,8.9,10,5,4,85.0,Programming,10
2023-11-29,5.5,6.0,4.8,5.0,5.5,6.4,6,5,4,71.0,Data Structures,10
2025-04-28,5.7,8.5,3.1,27.0,6.0,7.3,7,3,2,100.0,Operating Systems,10
2024-06-07,7.7,4.2,2.5,29.0,7.5,9.0,4,2,1,71.0,Geography,10
2025-04-21,6.1,3.4,6.7,14.0,6.0,5.0,8,4,8,53.0,Engineering Mathematics,6
2022-07-19,4.8,3.9,8.5,7.0,5.1,5.7,6,5,5,54.0,Biology,9
2021-07-01,5.8,6.2,2.3,0.0,5.1,6.9,6,3,2,87.0,Economics,10
2022-06-15,6.6,5.5,4.1,28.0,7.6,6.6,8,5,4,74.0,Mathematics,10
2022-10-19,5.6,8.7,5.0,1.0,7.0,7.7,10,7,6,96.0,Programming,10
2025-07-30,2.1,6.4,3.9,0.0,4.5,5.6,7,1,4,78.0,Project Work,9
2025-11-02,5.8,8.5,2.3,33.0,6.9,6.1,5,5,3,100.0,Accountancy,10
2022-02-06,4.4,4.8,8.9,24.0,4.9,8.3,5,6,7,74.0,Computer Science,10
2020-02-26,4.9,4.1,7.3,22.0,5.4,7.0,9,1,3,70.0,Operating Systems,8
2021-02-10,5.6,2.8,8.4,11.0,4.8,7.8,5,2,9,33.0,Geography,6
2022-02-04,6.9,5.5,2.7,10.0,6.5,7.2,7,5,0,89.0,Exam Revision,10
2023-12-03,7.8,4.4,0.5,39.0,8.4,7.5,9,2,2,78.0,Machine Learning,10
2022-01-08,,7.3,3.9,30.0,7.0,7.3,6,2,3,99.0,Computer Networks,10
2024-08-26,5.6,10.0,1.5,11.0,6.1,6.7,9,4,3,100.0,Programming,10
2025-09-11,7.4,7.1,3.2,0.0,7.7,8.0,7,3,3,86.0,Economics,10
2025-08-08,5.0,10.7,4.2,17.0,7.1,7.4,8,6,2,100.0,Computer Science,10
2025-05-06,3.6,10.9,4.1,35.0,4.5,7.2,6,1,7,100.0,History,10
2020-02-20,6.7,6.0,2.7,47.0,7.0,7.3,8,4,1,77.0,Computer Science,10
2023-11-02,6.9,6.8,5.1,40.0,8.5,7.1,6,3,2,99.0,Reasoning,10
2024-08-28,4.4,9.3,4.7,34.0,4.4,6.4,4,7,2,84.0,English,10
2023-05-12,6.9,5.3,4.6,27.0,6.5,7.5,7,1,5,60.0,History,10
2023-09-25,5.5,8.6,4.2,9.0,7.5,7.6,6,7,4,100.0,Programming,10
2023-09-22,6.6,7.1,4.5,9.0,7.6,7.9,7,1,2,98.0,Electronics,10
2021-10-07,5.4,6.0,3.6,34.0,6.9,6.3,10,1,3,81.0,Electronics,10
2021-02-17,6.0,7.0,4.8,41.0,6.3,5.9,7,4,1,96.0,Chemistry,10
2020-06-23,7.8,6.8,5.7,43.0,7.3,8.4,7,5,4,79.0,Computer Science,10
2025-12-16,8.7,5.4,4.0,35.0,8.6,7.8,6,4,2,87.0,Project Work,10
2024-05-08,6.7,9.1,2.1,75.0,8.5,7.5,7,4,1,100.0,Accountancy,10
2023-11-20,7.4,3.9,11.8,10.0,7.5,7.5,3,1,7,46.0,English,8
2021-01-26,9.0,6.3,2.9,49.0,9.0,7.6,8,5,2,88.0,Computer Networks,10
2022-11-22,6.7,8.4,3.5,0.0,5.1,6.4,7,2,4,89.0,Business Studies,10
2024-08-09,8.0,8.1,2.2,40.0,9.2,9.1,9,1,1,97.0,Electronics,10
2021-05-16,6.4,6.6,4.8,32.0,6.2,6.7,8,1,5,94.0,Computer Networks,10
2020-09-21,7.6,6.5,3.6,46.0,6.6,7.8,9,1,4,85.0,Computer Networks,10
2021-07-10,6.2,2.3,5.3,13.0,5.4,7.7,3,1,9,36.0,Geography,6
2023-05-21,5.8,2.0,4.0,29.0,6.0,6.8,8,5,2,56.0,Mathematics,10
2021-04-02,6.9,7.5,3.5,22.0,7.5,5.4,4,1,4,88.0,Business Studies,10
2025-01-11,4.4,5.0,5.5,0.0,7.0,3.9,3,1,3,66.0,History,8
2021-12-28,7.9,5.2,4.9,6.0,8.5,6.4,4,7,1,65.0,Business Studies,10
2025-10-26,6.8,4.3,6.0,0.0,5.3,5.7,7,6,5,57.0,Quantitative Aptitude,9
2022-03-14,7.4,4.8,5.9,46.0,8.5,6.5,7,5,4,70.0,Biology,10
2021-09-04,6.8,3.7,5.9,48.0,6.4,6.4,8,2,5,65.0,Reasoning,10
2022-04-22,7.9,7.1,3.1,3.0,6.8,7.8,7,2,2,100.0,Computer Networks,10
2022-03-26,6.5,10.3,4.6,18.0,6.4,8.4,3,4,4,100.0,Geography,10
2025-09-10,6.9,2.9,8.2,27.0,5.6,6.2,9,6,10,31.0,Computer Networks,4
2023-01-28,6.3,6.8,2.4,43.0,8.7,6.7,4,7,1,82.0,Current Affairs,10
2021-04-10,,3.4,10.0,21.0,5.7,5.7,7,4,5,43.0,Electronics,7
2023-03-04,5.4,6.4,6.5,24.0,6.1,5.5,5,4,3,80.0,History,10
2020-09-18,8.4,8.5,2.6,53.0,9.6,8.6,9,1,3,97.0,Accountancy,10
2025-03-05,6.9,6.4,5.4,0.0,6.6,6.9,6,2,3,85.0,Economics,10
2025-05-14,7.7,6.4,4.0,24.0,6.8,6.5,10,3,5,85.0,Machine Learning,10
2020-05-03,7.8,5.7,6.1,0.0,6.4,7.0,10,4,5,64.0,Machine Learning,9
2023-11-23,5.5,11.6,4.1,11.0,4.5,6.9,8,3,4,100.0,Chemistry,10
2021-02-17,6.3,2.7,6.9,11.0,5.9,7.1,3,2,7,50.0,Current Affairs,6
2021-09-07,9.0,5.4,2.9,20.0,8.8,7.5,8,1,3,72.0,Quantitative Aptitude,10
2021-11-29,,10.6,3.1,37.0,5.6,7.0,7,3,3,100.0,Computer Science,10
2023-04-20,5.6,2.4,0.5,24.0,7.4,6.4,7,3,3,56.0,Engineering Mathematics,8
2023-12-07,4.8,11.2,4.7,9.0,6.1,5.7,6,3,2,100.0,Electronics,10
2023-03-10,6.7,10.3,3.4,18.0,6.8,6.1,6,7,3,100.0,History,10
2025-12-13,,7.9,3.6,32.0,7.6,7.4,9,6,3,88.0,Machine Learning,10
2020-10-15,7.9,7.3,4.2,7.0,5.3,8.8,8,5,2,100.0,Biology,10
2020-04-29,7.1,3.1,12.040663354486544,20.0,4.9,7.0,8,1,10,44.0,Mathematics,6
2022-07-27,4.7,6.1,5.0,14.0,6.1,5.8,7,1,5,72.0,Mathematics,10
2023-08-02,5.8,7.1,5.9,28.0,6.3,5.2,9,7,2,89.0,Engineering Mathematics,10
2020-05-04,6.6,9.2,2.9,13.0,7.9,5.8,3,6,3,100.0,History,10
2020-10-14,5.9,5.9,6.7,0.0,5.3,6.1,8,4,4,84.0,Biology,9
2020-02-24,6.9,3.2,5.6,25.0,7.4,8.5,7,1,1,72.0,Research,10
2021-10-22,6.7,4.5,4.4,64.0,6.6,10.0,7,4,4,75.0,Reasoning,10
2020-02-06,7.0,8.8,2.6,39.0,7.4,8.3,5,6,4,100.0,History,10
